"","Region","Date","Year","Week","Total Tests","Total RSV","Test Positivity Rate","PM2.5","PM10","SO2","O3","NO2","Max.Temp","Min.Temp","Temp.Range","Avg.Temp","Prcp","RH","WS","AP","Heat_p99","Heat_p975","Heat_p95","Cold_p01","Cold_p025","Cold_p05","Cold_p075","Cold_p10","RWV-SD","RWV-DTD","p1_2d","p1_3d","p1_4d","p1_5d","p2.5_2d","p2.5_3d","p2.5_4d","p2.5_5d","p5_2d","p5_3d","p5_4d","p5_5d","p7.5_2d","p7.5_3d","p7.5_4d","p7.5_5d","p10_2d","p10_3d","p10_4d","p10_5d","p1_2d_continuous","p1_3d_continuous","p1_4d_continuous","p1_5d_continuous","p2.5_2d_continuous","p2.5_3d_continuous","p2.5_4d_continuous","p2.5_5d_continuous","p5_2d_continuous","p5_3d_continuous","p5_4d_continuous","p5_5d_continuous","p7.5_2d_continuous","p7.5_3d_continuous","p7.5_4d_continuous","p7.5_5d_continuous","p10_2d_continuous","p10_3d_continuous","p10_4d_continuous","p10_5d_continuous","joint_p025_p95_2d","joint_p05_p95_2d","joint_p075_p95_2d","joint_p10_p95_2d","joint_p025_p90_2d","joint_p05_p90_2d","joint_p075_p90_2d","joint_p10_p90_2d","joint_p025_p80_2d","joint_p05_p80_2d","joint_p075_p80_2d","joint_p10_p80_2d","joint_p025_p70_2d","joint_p05_p70_2d","joint_p075_p70_2d","joint_p10_p70_2d","joint_p025_p60_2d","joint_p05_p60_2d","joint_p075_p60_2d","joint_p10_p60_2d","joint_p025_p50_2d","joint_p05_p50_2d","joint_p075_p50_2d","joint_p10_p50_2d","joint_p025_p95_2d_v2","joint_p05_p95_2d_v2","joint_p075_p95_2d_v2","joint_p10_p95_2d_v2","joint_p025_p90_2d_v2","joint_p05_p90_2d_v2","joint_p075_p90_2d_v2","joint_p10_p90_2d_v2","joint_p025_p80_2d_v2","joint_p05_p80_2d_v2","joint_p075_p80_2d_v2","joint_p10_p80_2d_v2","joint_p025_p70_2d_v2","joint_p05_p70_2d_v2","joint_p075_p70_2d_v2","joint_p10_p70_2d_v2","joint_p025_p60_2d_v2","joint_p05_p60_2d_v2","joint_p075_p60_2d_v2","joint_p10_p60_2d_v2","joint_p025_p50_2d_v2","joint_p05_p50_2d_v2","joint_p075_p50_2d_v2","joint_p10_p50_2d_v2","excess_pm25_p95_2d","excess_pm25_p90_2d","excess_pm25_p80_2d","excess_pm25_p70_2d"
"560","Atacama",2015-10-04,"2015",40,3,0,0,7.202255625,36.405775,3.105168325,18.44588585,33.2095608,22.2,8.4,13.8,14.525,0,71.27083333,7.825721154,993.1875534,0,0,0,0,0,0,0,0,1.22211760013979,0.2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"561","Atacama",2015-10-11,"2015",41,3,0,0,8.633929563,41.58873125,3.279974725,25.907035,27.7886513,22.6,9.1,13.5,14.0765625,0,65.73580586,9.945741758,995.5965201,0,0,0,0,0,0,0,0,0.624586917061417,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"562","Atacama",2015-10-18,"2015",42,1,0,0,8.081527688,37.9206125,3.118717,27.65607285,32.382859,22.5,8.7,13.8,14.1375,0.4,64.69611378,9.006209936,995.2774439,0,0,0,0,0,0,0,0,0.678101340930269,0.0734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563","Atacama",2015-10-25,"2015",43,1,0,0,6.64292125,41.2431,3.1056956,26.0719347,27.06991555,22.9,10,12.9,15.275,0.4,62.68635531,8.425595238,994.6828984,0,0,0,0,0,0,0,0,0.922341740199524,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"564","Atacama",2015-11-01,"2015",44,4,0,0,8.297375625,48.282125,3.2177923,27.8782315,16.3119046,22.8,10.2,12.6,15.4375,0,67.76742216,8.63489011,995.536582,0,0,0,0,0,0,0,0,0.613974173491268,-0.2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"565","Atacama",2015-11-08,"2015",45,2,0,0,8.2362725,45.026275,3.1430699,25.5448025,13.5020425,21.4,10.2,11.2,15.4375,0,60.74629121,8.462362637,995.7798443,0,0,0,0,0,0,0,0,0.413823633931171,-0.0250000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566","Atacama",2015-11-15,"2015",46,4,0,0,6.03859625,45.5804125,3.563642125,24.54623395,18.683064,21.9,8.6,13.3,15.375,0,65.13786058,9.155288462,993.9152444,0,0,0,0,0,0,0,0,0.629625739172543,-0.0250000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567","Atacama",2015-11-22,"2015",47,3,0,0,7.79661875,41.026575,3.074095125,30.713347,16.6217615,22.1,11.1,11,15.625,0,65.76067422,8.70260989,992.8367006,0,0,0,0,0,0,0,0,0.698467710676122,-0.0750000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"568","Atacama",2015-11-29,"2015",48,2,0,0,7.693920625,47.874975,3.702102575,29.7808035,16.9216074,24.8,11.8,13,16.7359375,0,60.97267628,9.334855769,992.2302284,0,0,0,0,0,0,0,0,0.638896841522278,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"569","Atacama",2015-12-06,"2015",49,2,0,0,9.97293375,43.5512125,3.6170803,34.1444005,20.2437742,21.7,13.5,8.2,16.3875,0,68.22219551,8.626322115,993.0091186,0,0,0,0,0,0,0,0,0.229518128757995,-0.0984375000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570","Atacama",2015-12-13,"2015",50,1,0,0,8.31760875,44.6518,4.11272535,38.7377095,19.0840022,24.2,12.4,11.8,17.1,0,66.1510989,7.708791209,993.0136676,0,0,0,0,0,0,0,0,0.738724769934166,0.2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571","Atacama",2015-12-20,"2015",51,1,0,0,8.032849375,47.2381375,3.7613899,34.920389,20.184667,24.2,11.7,12.5,16.92678571,0,66.03265485,7.961340743,992.8592193,0,0,0,0,0,0,0,0,0.71666694917164,0.0124999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"572","Atacama",2015-12-27,"2015",52,1,0,0,7.421328125,39.7185125,4.0532579,38.2832345,14.838040295,23,14,9,16.8546875,0,68.32948718,7.977724359,991.2763622,0,0,0,0,0,0,0,0,0.42552160743358,-0.0785714285714252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"573","Atacama",2016-01-10,"2016",1,1,0,0,4.556746364,50.71994545,3.44322067368,30.1279261836,16.22653004,25.7,12.6,13.1,18.58977273,0,62.496115,7.898212898,992.7739472,0,0,0,0,0,0,0,0,0.742731827904135,0.109090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"574","Atacama",2016-01-17,"2016",2,1,0,0,4.3905975,44.760675,4.0029408,34.392071,13.36308606,25,15.7,9.3,19.3125,0,64.1525641,8.885897436,993.577484,0,0,0,0,0,0,0,0,0.304431554587516,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"575","Atacama",2016-01-24,"2016",3,1,0,0,4.41146375,47.4614375,4.0052202,32.568879,15.524589035,25.6,14.9,10.7,19.975,0,60.74626966,8.196435305,992.7484035,0,2,4,0,0,0,0,0,0.710633520177595,0.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"576","Atacama",2016-01-31,"2016",4,1,0,0,4.36843225,42.4314625,3.98541955,25.17120935,26.3938229,27.3,16.2,11.1,20.75,0,59.76736111,8.072115385,993.1462073,0,5,7,0,0,0,0,0,0.434248118673448,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"577","Atacama",2016-02-07,"2016",5,1,0,0,7.000916,36.3227375,3.721811525,30.5848445,25.2754015,27,16.5,10.5,20.5625,0,57.98530085,7.72014046,992.7496877,0,4,6,0,0,0,0,0,0.728868986855663,-0.0375000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"578","Atacama",2016-02-14,"2016",6,1,0,0,7.6585815,35.540525,3.9730204,31.0215325,27.307094,25.1,16.5,8.6,19.7375,0,64.10237557,7.911929676,992.1743955,0,0,2,0,0,0,0,0,0.292464894108189,-0.0375000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"579","Atacama",2016-02-21,"2016",7,1,0,0,6.85382375,43.222725,4.08999685,32.569859,27.564701,26.5,15.6,10.9,19.4046875,0.2,66.55406746,7.75339591,989.4633547,0,0,3,0,0,0,0,0,0.631747063846419,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"580","Atacama",2016-02-28,"2016",8,4,0,0,6.824835625,40.216,3.83374775,32.4651215,33.22195,28.2,16.1,12.1,20.25,0,65.88795457,6.686134331,991.2187273,1,2,5,0,0,0,0,0,1.05964953775158,-0.1671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"581","Atacama",2016-03-06,"2016",9,1,0,0,9.511765,47.741675,4.31295885,36.8031405,39.159037,24.8,15.1,9.7,18.9625,0.2,69.6161859,7.073717949,993.2729167,0,0,1,0,0,0,0,0,0.742462120245874,0.1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582","Atacama",2016-03-13,"2016",10,1,0,0,8.88986875,38.565725,3.959930225,29.735405,39.345251,25.6,13.4,12.2,19.0875,0,60.06124084,7.314102564,994.1819483,0,0,1,0,0,0,0,0,0.617454451761423,-0.0500000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583","Atacama",2016-03-20,"2016",11,3,0,0,8.57992875,44.368425,4.0294945,26.9255049,40.294322,25.6,14.8,10.8,18.775,0,68.41045673,6.958854167,993.1287861,0,0,0,0,0,0,0,0,0.684000835421378,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"584","Atacama",2016-03-27,"2016",12,3,0,0,12.39000375,40.91955,4.2117417,33.113759,40.5710345,24.8,12,12.8,17.525,0,66.66044495,6.553544495,993.200905,0,0,0,0,0,0,0,0,0.83623305022327,-0.0249999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
"585","Atacama",2016-04-03,"2016",13,1,0,0,9.76588125,40.761325,3.902296775,22.36217655,45.684423,24.7,13,11.7,17.9125,0,68.01453755,7.078869048,994.6581845,0,0,0,0,0,0,0,0,0.610474054672736,-0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586","Atacama",2016-04-10,"2016",14,1,0,0,9.191196875,48.119875,4.39856735,20.5741886,53.9200685,31.5,9.7,21.8,16.525,0,71.71410256,7.583333333,994.0342308,0,0,0,0,0,0,0,0,1.69178688289715,-0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"587","Atacama",2016-04-17,"2016",15,1,0,0,9.8989025,41.4881375,4.079880375,9.4791529,54.7475035,24.9,9.7,15.2,16.8,0.6,69.85376603,7.047676282,993.3585337,0,0,0,0,0,0,0,0,1.639686381163,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588","Atacama",2016-04-24,"2016",16,1,0,0,7.996145,31.9673375,3.17413655,12.52774915,44.129851,23.8,10.4,13.4,16.0125,0,73.64466455,7.631554849,994.4944513,0,0,0,0,0,0,0,0,1.42972275034607,-0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"589","Atacama",2016-05-01,"2016",17,3,0,0,12.63825188,36.2245875,4.6915554,17.3352984,83.477593,22.1,7.1,15,14.4,0,67.81169872,7.131410256,993.7342949,0,0,0,0,0,0,0,0,1.74601587294372,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
"590","Atacama",2016-05-08,"2016",18,6,0,0,14.67222,41.5715125,5.102453275,14.6800227,73.351349,22.1,12.4,9.7,15.775,0,72.72676282,5.91025641,994.6428686,0,0,0,0,0,0,0,0,1.05390430576703,0.0874999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6
"591","Atacama",2016-05-15,"2016",19,3,0,0,9.872699375,40.11195,4.99228555,9.268889,69.7887255,26,10,16,15.4875,0,67.47381073,5.726375598,994.6254259,0,0,0,0,0,0,0,0,1.26427562546419,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"592","Atacama",2016-05-22,"2016",20,3,0,0,10.3881825,45.6754625,4.428680975,10.1519572,45.47808125,23,7.4,15.6,14.0625,0,70.6092033,6.321629759,994.7353203,0,0,0,0,0,0,0,0,0.768927824961485,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"593","Atacama",2016-05-29,"2016",21,1,0,0,15.28768,52.7555375,4.36943295,9.2911056,43.7262855,23,7.4,15.6,13.95,0,74.42384959,6.508533134,995.4068166,0,0,0,0,0,0,0,0,0.801783725737273,0.0875000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6
"594","Atacama",2016-06-05,"2016",22,5,0,0,12.54795125,46.7315625,3.369120225,10.07805295,26.8066145,22.9,9.3,13.6,14.4125,0,68.18526786,5.690027681,995.3283482,0,0,0,0,0,0,0,0,1.07229726688611,-0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"595","Atacama",2016-06-12,"2016",23,5,0,0,20.0949675,46.0827,5.537333975,7.03051265,37.0322353,20.9,6.9,14,12.5671875,0,73.20100733,6.523601399,996.7196772,0,0,0,0,0,2,2,2,1.51811880622744,0.0124999999999998,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,4,7,7,7
"596","Atacama",2016-06-19,"2016",24,4,1,0.25,16.32216688,42.0616125,4.572846475,6.47148145,57.71224,23.8,9.7,14.1,13.6,0,77.31312958,6.886480186,996.4040951,0,0,0,0,0,0,0,0,1.52970585407784,-0.0671874999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
"597","Atacama",2016-06-26,"2016",25,7,2,0.285714285714286,21.49543125,49.18780375,4.272286625,9.69153115,57.110593,18.2,7,11.2,11.6375,0,73.35989011,6.383741259,996.7349588,0,0,0,0,2,4,4,5,0.951596403043704,-0.0124999999999999,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,2,0,0,0,4,4,4,0,4,4,4,0,4,4,4,0,2,3,3,3,2,4,4,4,2,4,4,4,2,4,4,4,2,4,4,4,2,4,4,4,2,3,3,3,2,4,4,4,2,4,4,4,2,4,4,4,2,4,4,4,2,4,4,4,3,5,7,7
"598","Atacama",2016-07-03,"2016",26,6,1,0.166666666666667,18.02171375,48.5222125,3.596071175,8.2882569,51.982846,23,5.7,17.3,12.2875,0.4,73.86659664,6.213942308,995.2596558,0,0,0,0,0,0,0,2,0.513913555821544,0.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5
"599","Atacama",2016-07-10,"2016",27,10,1,0.1,14.44896438,38.89707375,5.268666075,9.11553615,55.9977035,24.3,7.2,17.1,12.625,0,68.17190833,6.135791812,996.7101318,0,0,0,0,0,0,0,1,0.664938235584973,-0.0999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5
"600","Atacama",2016-07-17,"2016",28,12,4,0.333333333333333,10.78184631,40.7134,3.4420381,17.2690406,45.384234,19,4.6,14.4,11.9,0,70.51782853,5.826573427,996.902429,0,0,0,0,1,1,1,3,0.98270762982399,-0.0249999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
