"","RERI","SE","2.5%-CI","97.5%-CI","Factor","Region"
"107",0.373466733120961,0.48530269773768,-0.577726554444891,1.32466002068681,"TAVG(>95th)-PM2.5(>70th)-2d","Ishikawa"
"108",0.921141286842452,0.471256449346441,-0.00252135387657304,1.84480392756148,"TAVG(>95th)-PM2.5(>70th)-2d","Iwate"
"109",-1.23002409601693,0.468171981952619,-2.14764118064406,-0.312407011389795,"TAVG(>95th)-PM2.5(>70th)-2d","Kagawa"
"110",-0.317946659796925,0.204300502606875,-0.718375644906399,0.0824823253125493,"TAVG(>95th)-PM2.5(>70th)-2d","Kagoshima"
"111",-0.618771866094022,0.169178702949101,-0.950362123874259,-0.287181608313785,"TAVG(>95th)-PM2.5(>70th)-2d","Kanagawa"
"112",-0.395066528601565,0.52014336170192,-1.41454751753733,0.624414460334199,"TAVG(>95th)-PM2.5(>70th)-2d","Kochi"
"113",-0.23392030240962,0.321572818434,-0.86420302654026,0.396362421721019,"TAVG(>95th)-PM2.5(>70th)-2d","Kumamoto"
"114",0.241844742836664,0.352182390782954,-0.448432743097926,0.932122228771254,"TAVG(>95th)-PM2.5(>70th)-2d","Kyoto"
"115",-0.177695677389256,0.319916461164887,-0.804731941272435,0.449340586493923,"TAVG(>95th)-PM2.5(>70th)-2d","Mie"
"116",0.103215319481054,0.353442748242365,-0.589532467073981,0.795963106036089,"TAVG(>95th)-PM2.5(>70th)-2d","Miyagi"
"117",0.249119214246434,0.359951264012921,-0.456385263218891,0.954623691711759,"TAVG(>95th)-PM2.5(>70th)-2d","Miyazaki"
"118",-0.0613091443354691,0.575214037927964,-1.18872865867428,1.06611037000334,"TAVG(>95th)-PM2.5(>70th)-2d","Nagano"
"119",-1.14290563468597,0.627984026814435,-2.37375432724226,0.0879430578703231,"TAVG(>95th)-PM2.5(>70th)-2d","Nagasaki"
"120",-0.0166255722767927,0.341339674071631,-0.68565133345719,0.652400188903605,"TAVG(>95th)-PM2.5(>70th)-2d","Nara"
"121",-0.180270434965033,0.322738511629494,-0.81283791775884,0.452297047828775,"TAVG(>95th)-PM2.5(>70th)-2d","Niigata"
"122",-1.0954150505362,0.590690707468349,-2.25316883717416,0.0623387361017678,"TAVG(>95th)-PM2.5(>70th)-2d","Oita"
