"","RERI","SE","2.5%-CI","97.5%-CI","Factor","Region"
"84",-0.234206209063857,0.617960675130142,-1.44540913231893,0.976996714191221,"joint_p075_p80_2d","La.Araucania"
"85",-0.308402604382044,0.379183346708487,-1.05160196393068,0.434796755166591,"joint_p075_p80_2d","Los.Lagos"
"86",0.171564660878481,0.437078335729608,-0.68510887715155,1.02823819890851,"joint_p075_p80_2d","Los.Rios"
"87",-0.932145652250552,0.455755405689415,-1.8254262474018,-0.0388650570992988,"joint_p075_p80_2d","Maule"
"88",0.621343157190405,0.417539616059928,-0.197034490287054,1.43972080466786,"joint_p075_p80_2d","Metropolitana.de.Santiago"
"89",0.282575920654083,0.472931397248906,-0.644369617953773,1.20952145926194,"joint_p075_p80_2d","Nuble"
"90",-0.294804066856423,0.533531736695579,-1.34052627077976,0.750918137066911,"joint_p075_p80_2d","O.Higgins"
"91",0.116344604160775,0.281199958089129,-0.434807313693918,0.667496522015468,"joint_p075_p80_2d","Valparaiso"
"92",-0.0531049644000933,0.750832682750455,-1.52473702259098,1.4185270937908,"joint_p10_p80_2d","Antofagasta"
"93",-1.24929394887562,0.990345916479871,-3.19037194517617,0.691784047424921,"joint_p10_p80_2d","Atacama"
"94",0.258852871195333,0.591165112614485,-0.899830749529058,1.41753649191972,"joint_p10_p80_2d","Aysen"
"95",-0.215061478492858,0.2854528977797,-0.774549158141069,0.344426201155354,"joint_p10_p80_2d","Biobio"
